T0315	Bertin, lexis and the graphical representation of event histories
T0298	Demographic growth and spatial organisation : a representation in model form of active processes in Bolívar province, Ecuador
T0290	Ville et santé publique au Japon
T0394	Interrelationship between household and housing market : A microsimulation model of household formation among the young
T0264	Modèle de généralisation de données urbaines à base de contraintes et d´autonomie
T0460	Analyse spatiale des phénomènes géographiques
T0313	Le modèle français de gestion de l’eau est-il toujours synonyme d’innovation ? L’exemple de la réforme de la politique de l’eau au Liban
T0309	Quand l’INSEE projette d’enterrer le recensement de population... et la Géographie avec !
T0370	La Moyenne Vallée de l’Euphrate syrien : étude préliminaire pour la cartographie des états de surface et des systèmes de drainage en vue d’une analyse paléoenvironnementale
T0277	Gestion de l’historicité et méthodes de mise à jour dans les SIG
T0215	Systèmes de villes et pouvoir. L’analyse de Giovanni Botero à l’époque de la Renaissance
T0378	Enjeux européens et réalignements locaux : les élections européennes de juin 2004 en France.
T0191	Modélisation géomatique rétrospective des paysages par évaluation multicritères et multiobjectifs
T0446	Statistiques de produit croisé pour l’analyse exploratoire de la dépendance spatiale
T0310	L’eau en France : entre subsidiarité et gestion spatiale
T0336	la périphérie urbaine et les extensions de la ville de Beyrouth (Liban) : étude par traitement d'une image SPOT
T0260	Entre construction territoriale  et constitution ontologique de l’habitant : Introduction épistémologique aux apports de la phénoménologie au concept d’habiter
T0297	Les nouvelles formes d’intercommunalité en France, un atout pour la durabilité des services d’eau potable ?
T0289	Transition of Urban Space in Two Systems : the Fractal Geometry of Hungarian Provincial Cities
T0369	Territorialité et intégration dans les banlieues parisiennes à partir de la trilogie filmique de Malik Chibane : &quot;Chronique de la jeunesse des années 90&quot;
T0388	Who’s in ? Lifestyles data and geographical research
T0350	From individual statements to market maps : a geomarketing approach to public transport Planning
T0286	Les facteurs de choix des localisations : les infrastructures de transport
T0717	Emploi de la télédétection spatiale pour le suivi du développement de l'aquaculture semi-intensive : application au littoral de la province de Huelva (Andalousie, Espagne )
T0466	The debate on the standardization of statistical maps and diagrams (1857-1901). elements for the history of graphical language.
T0282	Lieu de résidence réel et lieu de résidence idéal : une approche fondée sur la théorie de la décision
T0343	Un outil synthétique du suivi : la vision fréquentielle
T0262	The use of historical photography in environmental studies
T0237	Once forgotten reefs… historical images in the scramble for the south china sea
T0283	La qualité des données de géomarketing
T0317	Lagnier S., 2001, Sculpture et espace urbain en France. Histoire de l’instauration d’un dialogue 1951-1992, Paris, L’Harmattan, coll. "Logiques sociales", 291 p. ISBN 2-7475-1172-3
T0447	Commentaires sur l´estimation de la population légale par le recensement rénové de la population..
T0328	Structures et dynamiques forestières en milieu tempéré
T0314	Comparaison entre les caractéristiques de surface de la neige dans les Alpes, les données du satellite Landsat TM et un modèle de métamorphisme du manteau neigeux
T0363	Non-metric conceptual clustering : a new tool for investigating urban quality of life (1)
T0359	Amirou R., 2000, Imaginaire du tourisme culturel, Paris, PUF.
T0410	Mitchell D., Cultural Geography - A Critical Introduction, 2000, Oxford / Malden (Mass.), Blackwell, 325 p.
T0757	Typologie socio-électorale des principales villes françaises à la veille des élections municipales 2008
T0338	Les pays de France (diaporama)
T0318	The cultural strategy of Rotterdam
T0368	Pour une théorie de la relativité géographique(Vers une généralisation du modèle gravitaire)
T0758	Georgia on my mind .....
T0270	Vers une décentralisation de la gestion de l’eau froide en habitat collectif : la question de la généralisation du comptage individuel à Paris
T0243	Approche poissonnienne des modèles d’interaction spatiale
T0312	La difficile émergence d’un territoire lagunaire protégé au Portugal : la Ria Formosa
T0759	Comment organiser la recherche en France ?
T0354	Frérot A.M., 1999, Les grandes villes d´Afrique, Paris : Ellipses, 220 p.
T0230	La densité a-t-elle une influence sur les comportements sociaux ? Des échelles territoriales différentes
T0329	L'évolution des comportements spatiaux des entreprises : confirmation en 2002 du tournant favorable esquissé en 2001 ?
T0374	Amar G., 2004, Mobilités urbaines. Éloge de la diversité et devoir d’invention. Paris, Édition de l’Aube. Collection Société et Territoire. Série Prospective du présent. 251 p.
T0760	Éléments de prospective environnementale dans une réserve de biosphère
T0392	Les lieux centraux en Allemagne du SudUne recherche économico-géographique sur la régularité de la diffusion et du développement de l’habitat urbain (1933).a
T0332	Au sujet des transformations cartographiques de position
T0356	Zeneidi-Henry Djemila, 2002, Les SDF et la ville. Géographie du savoir-survivre, Paris, éditions Bréal, collection D´autre Part.
T0761	François Etienne, Schulze Hagen (dir.), 2007, Mémoires allemandes, Paris, Gallimard, 800 p.
T0281	Pitié pour les grandes villes !
T0308	Bibliographie sur les transformations cartographiques
T0346	Centrality and Land Use : Three Case Studies on the Configurational Hypothesis
T0296	Pour une amélioration de l'utilisation commerciale de la carte sur le web : proposition pour le site de l'office français des forêts
T0386	La sémiologie graphique à l’épreuve du froid. L’introduction de la sémiologie graphique en Norvège. Réflexion d’un acteur
T0403	The use of distributed artificial intelligence techniques to investigate the roles of Cartesians and stochasts in cooperative problem solving
T0331	Les comportements spatiaux des entreprises en 2004. Les délocalisations entre mythes et réalités
T0762	Publier en temps de guerre : les revues de géographie française de 1939 à 1945
T0219	Elections présidentielles 2007, typologie des candidats. Les deux France
T0335	Spazio urbano e movimento pedonale Uno studio sull'ipotesi configurazionale
T0763	Saint-Julien T., Le Goix, R. (dir.), 2007, La métropole parisienne, centralités, inégalités, proximités, Paris, Belin, 333 p.
T0408	Aspects institutionnels de la gestion durable de l’eau en Europe
T0355	A geographical method to assess technological hazards.The example of the storage and the distribution of the fuel oils in the urban region of Ile-de-France
T0435	Reclus, a colonialist ?
T0398	Lacour C., Puissant S. (eds), 1999, La métropolisation - Croissance, diversité et fractures, Paris, Anthropos-Economica, Collection Villes.
T0360	Intelligence artificielle et agents collectifs : le modèle EUROSIM
T0342	Scale and the Wartime Saturday Evening Post: A Geographical Strategy of Nation Building
T0436	Deriving supply-side variables to extend geodemographic classification
T0325	Espace et pauvreté
T0503	Génération de descripteurs d’images satellitaires à THRS
T0316	Dorin B., Landy F., 2002, Agriculture et Alimentation de l’Inde, les vertes années (1947-2001), Paris, Institut National de la Recherche Agronomique, collection " Espaces ruraux ".
T0764	Le bon sens tout près de chez soi : les projets de programme de géographie pour l’enseignement primaire
T0411	The Metropolis-Hastings algorithm, a handy tool for the practice of environmental model estimation : illustration with biochemical oxygen demand data
T0415	Grison L., 2002, Figures fertiles. Essai sur les figures géographiques dans l´art occidental, Nîmes: Editions Jacqueline Chambon, Collection Rayon Art, 271 p.
T0251	Un envahisseur linguistique : l’Anglo-saxon
T0377	The scientific Project
T0358	Mondada L., 2000, Décrire la ville - la construction des savoirs urbains dans l´interaction et dans le texte, Paris, Anthropos, 284 p.
T0361	Le difficile retour du &quot; collectif &quot; dans la gestion de l’eau : Regards sur 15 années d’efforts en Camargue gardoise
T0372	Télédétection, numérisation et transferts d’échelle dans l’étude géographique des milieux physiques et urbains
T0344	L’eau urbaine ou le pouvoir de renaturer
T0222	Déploiement d’atlas interactifs sur Internet : nouvelles avenues avec le Scalable Vector Graphics,le C# et l’ASP.Net
T0366	La gestion de l’eau dans les espaces périurbains : entre recomposition et fragmentation territoriales.
T0422	Moser G ., Weiss K. (dir), 2003, Espaces de vies. Aspects de la relation homme-environnement. Paris. A. Colin. Collection Sociétales. 396 p.
T0501	DATAR, collection bibliothèque des territoires. Editions de l´Aube.
T0288	Borges, Carrol et la carte au 1/1
T0493	Analyse spatiale des courants migratoires de l’exode rural à travers la diffusion des patronymes
T0444	Smith D., 2000, Moral Geographies. Ethics in a World of Difference, Edinburgh University Press, 244 p.
T0357	Sirens within the IGU - an analysis of the role of women at International Geographical Congresses (1871-1996)
T0412	Cyberspace - The Emerging Nervous System of Global Society and its Spatial Functions
T0516	The evaluation of Decision Plan Nets for bridging the gap between the ideal dwelling and the accepted dwelling
T0401	Distribution of Online Cartographic Products in Australia
T0380	Les mots justes de Jean Gottmann
T0375	Les Problèmes culturels des grandes villes. Colloque - Paris 8-11 décembre 1997
T0306	Des évolutions dans les comportements spatiaux des entreprises en 2003 ?
T0399	Information sur la Géographie Théorique et Quantitative en France
T0427	Les dispositifs de la complexité :métalangage et traduction dans la construction de la ville
T0196	Politique de l'eau au Québec : comment décentraliser sans faire de remous ?
T0303	Les principaux enseignements du 1er tour de l’élection présidentielle de 2007 en cartes
T0407	Bidou-Zachariasen C. (dir.), 2003, Retours en ville - des processus de "gentrification" urbaine aux politiques de "revitalisation" des centres, Paris, Descartes et Cie, collection "Les urbanités", 267 p.
T0765	Reclus R, 2007, Les Etats-Unis et la guerre de Sécession, Articles publiés dans la Revue des Deux Mondes, édité par Soizic Alavoine-Muller, Paris, CTHS, 330 p.
T0364	Bibliografia completa di Jean Gottmann
T0440	Gravari-Barbas M. (dir.), 2005, Habiter le patrimoine. Enjeux, approches, vécu, Rennes, P.U.R., 618 p.
T0376	Leitmotive, temps et contretemps de l’urbain. Les Lectures de villes de Marcel Roncayolo
T0280	Les nouveaux comportements spatiaux des entreprises françaises : un tournant favorable en 2001
T0462	Crises hydrauliques et perceptions du risque environnemental en Méditerranée occidentale
T0536	Les défis théoriques posés à la cartographie mènent à la cognition
T0439	Is there an 'i' in gdis? the problem of representation in geodemographic and lifestyles systems
T0387	Cauquelin A., 2000, L´invention du paysage, Paris : PUF, 181 p. (1ère édition : 1989)
T0519	Evaluation of natural surfaces in a dry tropical environment by remote sensing and ground survey
T0416	Formalisation mathématique des notions géographiques de base : de l'espace - temps matière au géosystème
T0402	Le développement de la graphique de 1967 à 1997
T0582	Domenach H., Picouet M. (dir), Population et environnement, 2000, Paris, PUF, Que Sais-Je ?
T0371	Lebrun F.(dir.), 2000, Atlas Historique, Paris, Hachette..
T0365	Evolution des zones humides d'Anatolie intérieure : exemple de la plaine de Konya, Turquie
T0515	Nouvelles données géomorphométriques issues de la théorie des graphes pour l’analyse spatiale
T0508	L’Eurovision et les frontières culturelles de l’Europe
T0766	Geographical Values, the Values of Geography
T0526	La mobilisation contre Le Pen  entre les deux tours de l’élection présidentielle de 2002 : le sursaut et les fissures
T0426	Le prix des maisons individuelles dans la région rouennaise en 1993
T0431	Spatial interaction in the run-off process
T0379	Le préfet de département entre politique globale et locale de l'eau : exemple de la limitation des usages
T0242	Ambulantage et services à la mobilité : les carrefours commerciaux à mexico
T0404	Urban sustainability : complex interactions and the measurement of risk
T0420	Collignon B. et Staszak J.-F. (dir.),2003, Espaces domestiques. Construire, habiter, représenter, Paris, Bréal.
T0552	Landscape evaluation of heterogeneous areas using fuzzy sets
T0406	Di Méo G. (dir.), 2001, La géographie en fêtes, Paris, OPHRYS, 270 p.
T0767	Henk A.M.J. Ten Have, (dir), 2007, Éthiques de l’environnement et politique internationale, collection éthiques, Éditions UNESCO, 247 p.
T0362	La &quot;dimension télédétection&quot; dans un programme de recherche en coopération sur la dynamique des versants montagnards, exemples : Equateur, Rwanda et Viêt-Nam
T0768	Le président, les « spécialistes » et la géographie
T0549	Bakis H., Bonin M., 2000, La photographie aérienne et spatiale, Paris, PUF, coll. Que sais-je ?
T0483	daily mobility and adequacy of the urban transportation network a gis application
T0661	The multinational companies cost of capital and regional policy : tax cut or capital grant ?
T0381	A new approach to the spatial analysis of temporal change using todes and neural nets.
T0480	Contexte théorique de la notion de discontinuité géographique
T0496	Voir et se mouvoir en marchant dans la ville
T0565	Urban biodiversity: is there such a thing?
T0612	Macias Marie-Carmen, 2006, Le commerce au Mexique à l’heure de la libéralisation économique, Paris : L’Harmattan, coll. Recherches Amériques Latines, 193 p.
T0450	Analysis of built-up areas extension on the Petite Côte region (Senegal) by remote sensing
T0470	Couches fonctionnelles et Rôles : nouveaux concepts pour une modélisation cohérente et intégrale des informations géographiques
T0389	Mise en évidence d'indicateurs de la dynamique biogéographique en moyenne montagne pyrénéenne par analyses multicsalaire et multitemporelle de photographies aériennes et d'images satellitaires
T0417	Cybergeo's Staff
T0475	Etude par imagerie radar des pollutions pétrolières
T0400	Frémont A., Frémont-Vanacore A., avec la collaboration de Patricia Cicille, 1999, La France dans le monde, préface de Hubert Védrine, collection Atlas de France, vol.1 Paris, RECLUS, La Documentation Française, 128 p.
T0305	Ambulantage et métropolisation
T0484	McEwan C., 2000, Gender, geography and empire: Victorian women travellers in West Africa, Ashgate Publishing, Aldershot, 256 p.
T0385	Geographic information system and spatial effect
T0541	Construire ses cartes : le développement d’outils statistiques interactifs intégrés à un SIG
T0464	Informations sur le projet Changement d’ Utilisation et de Couverture des Sols
T0397	Predicting Wine Quality from Terrain Characteristics by Regression Trees
T0391	Excursion à Clarens
T0373	Brunet R., 2003, Le diamant. Un monde en révolution. Paris, Belin, 416 p.
T0423	Innovative Milieu and regional Development
T0527	Nature in town : what criteria to introduce in the GIS of Rouen ?
T0495	Contact
T0405	Pierre G., 2004, Agriculture dépendante et agriculture durable. La PAC et les plateaux du sud-est du Bassin parisien, Paris, Publications de la Sorbonne, 328 p.
T0448	Roncayolo M., 2002, Lectures de villes, Formes et Temps, Marseille, Editions Parenthèses, 386 p.
T0443	Territoire et exclusion : des mots de l´Etat-providence et des maux de la société civile
T0481	Passer du local au national, ou comment devient-on député sous la Restauration ?
T0498	Les contradictions des réformes de l'eau potable en Colombie. L'exemple de l'aire métropolitaine de Bogotá
T0571	Credits
T0465	Facing urban complexity : towards cognitive modelling. Part 1. Modelling as a cognitive mediator
T0563	Collaborations
T0432	Une difficile adaptation des objectifs internationaux en matière de gestion de l’eau dans un espace périurbain : le cas du Val de Norges
T0769	Subra Ph., 2007, Géopolitique de l’aménagement du territoire, Paris, Armand Colin, 327 p.
T0770	La restructuration spatiale et la spécialisation des mésorégions dans la région  Sud du Brésil
T0468	Vingt ans de réformes dans les services d’eau urbains d’Afrique subsaharienne : une géographie de la diversité
T0487	Brasília et Jérusalem : lieux multiculturels dans un monde global.
T0414	Christaller en Chine : de  la campagne à la ville au cinéma
T0469	Réalignements partisans face à la construction européenne
T0383	L’eau à la rencontre des territoires
T0651	Biobibliografia cronológica de Pierre Monbeig : (Período: 1929-1985)
T0490	Vila J., 2000, Dictionnaire de la tectonique des plaques et de la géodynamique, Paris, Gordon &amp; Breach publisher, coll. géosciences, 542 p.
T0461	Processus de croissance et limites urbaines
T0437	Bouinot J., 2002, La Ville Compétitive ; Les clés de la nouvelle gestion urbaine. Paris, Economica, collection Gestion, 180 pages.
T0453	Mobiliser les externalités de savoir au service de développement local
T0441	Garat I., Pottier P., Guineberte Th., Jousseaume V., Madore F., 2005, Nantes, De la belle endormie au nouvel Eden de l'Ouest, Paris, Anthropos-Economica, collection Villes, 162 p.
T0524	Psychotropic drug use : its social and geographical context
T0478	Potential model application and planning issues
T0334	Una familia de modelos de localizacion optima para actividades indeseables : propuesta y aplicacion con sistemas de informcion geografica
T0445	The third choice
T0771	Claire Delfosse, 2007, La France fromagère (1850-1990), Paris, Editions la Boutique de l'Histoire, coll. « Mondes ruraux contemporains », 270 p.
T0449	Une canicule politique
T0659	A propos de la canicule… Aléa et vulnérabilité
T0532	La Via Egnatia à Vélo
T0476	Risques naturels en montagne et analyse spatiale
T0500	Business location and optimality in France and in Europe
T0477	Une méthodologie d'analyse des effets de la globalisation sur les systèmes régionaux locaux
T0504	Ghorra-Gobin C., 2001, Réinventer le sens de la ville. Les espaces publics à l´heure globale, Paris, L´Harmattan, 266 p.
T0421	Renard J., 2002, Les mutations des campagnes. Paysages et structures agraires dans le monde, Paris, Armand Colin (Collection U Géographie), 221 p.
T0512	Études sur l’environnement. De l’échelle du territoire à celle du continent. Animateur P. Caseau, Académie des sciences. Série Rapports sur la Science et la technologie (RST), N° 15, juin 2003. Ed. TEC &amp; DOC, Paris, 307 p.
T0689	Ovenden M., 2004, Metro maps of the world. London. Capital Transport Publishing.136 p.
T0567	Aux cartes citoyens. La démocratie par les cartes
T0409	BESSE Jean-Marc, 2003, Face au monde. Atlas, jardins, géoramas, Paris, Desclée de Brouwer, Coll. "Arts et esthétique", 244 p.
T0454	Courgeau D., 2004, Du groupe à l’individu. Synthèse multi-niveau, Paris, INED*.
T0429	Some Thoughts on Regional Science Models and Their Potential Uses in New Europe
T0413	Analyse de la mobilité des paysages et des systèmes sociaux en Thessalie : l’apport des images Landsat TM
T0488	Frolova M., 2006, Les Paysages du Caucase. Invention d’une montagne, Paris, Comité des travaux historiques et scientifiques, 206 p.
T0534	Opening Plenary : Communicating about Theoretical Geography
T0474	Modeling Complexity : The Limits to Prediction
T0393	Monolinguisme anglais et diversité culturelle, une illustration des lois des marchés.
T0455	Une remarque sur la permanence des systèmes spatialisés
T0320	Pumain Denise, Paquot Thierry, Kleinschmager Richard, 2006, Dictionnaire La ville et l’urbain, Paris : Economica-Anthropos (collection Villes, dir. D.Pumain), 320 p.
T0433	Berdoulay, V., da Costa Gomes P. C., Lolive J., 2004, L’espace public à l’épreuve. Régressions et émergences, Maison des Sciences de l’Homme d’Aquitaine, Pessac, 224 p.
T0577	Bethemont J., La Méditerranée en partage, documentation photographique, dossier n° 8039, Paris, La Documentation Française, 2004.
T0479	Du local au global, une géographie sans échelles ?
T0547	Jeux d’échelles, ou quand la quantité change la qualité
T0457	L’eau convoitée de la Guyane vénézuélienne1
T0489	4ème Rencontres ThéoQuant. Nouvelles approches en géographie théorique et quantitative, Besançon 11-12 février 1999
T0458	Landes D., Richesse et pauvreté des nations, Albin Michel, 2000, 760 p.
T0575	Prevelakis G., 2000, Athènes.Urbanisme, culture et politique, Paris, L´Harmattan, 146 p.
T0341	Intégration de fonctions topologiques du paysage dans le calcul des distances-coût
T0419	La résilience d'un système spatial : l'exemple du Comtat
T0626	L’évolution des lithométéores en Mauritanie confirme une plus grande efficacité de l’action éolienne
T0451	Géographie culturelle : remarques sur les remarques...
T0471	Dubreuil V. (dir.), 2002, Environnement et télédétection au Brésil, Editions Presses Universitaires de Rennes
T0486	Reconstructing Urban Boundaries : The Dialectics of Self and Place
T0521	Bourdin A., Lefeuvre M.-P., Mélé P.(dir.), 2006, Les règles du jeu urbain. Entre droit et confiance, Descartes &amp; Cie, Les Urbanités, Paris, 316 pages
T0537	Vagnoux I., 2000, Les Hispaniques aux Etats-Unis, Paris, PUF.
T0494	Etude par télédétection de la vallée de Samarcande
T0558	La géographie doit-elle encore servir à justifier l’exclusion ? Comment une vision archaïque de la Géographie induit la définition de l’Europe dans le traité constitutionnel ?
T0510	Modelling interactions between biophysical ans social systems : the example of dynamics of vegetation in Causse Mejan (Fance)
T0442	Les cultures du privé et les choix de localisation
T0772	Estimation du potentiel énergétique des déchets agricoles comme source d'approvisionnement décentralisé pour l'espace rural (l'exemple de la région de Kharkiv, Ukraine)
T0530	Some methods for the determination and the evaluation of non-fragmented and minimal disturbed landscape areas
T0584	Pinchemel Philippe, Clergeot Pierre, 2001, La Terre écrite. Paris, Editions Publi-Topex, 69 p.
T0452	Perceived density : how apartment dwellers view their surroundings
T0497	Dorier-apprill E. (ed), Gervais-Lambony P., Moriconi-Ebrard F., Navez-Bouchanine F., 2001,Vocabulaire de la ville. Notions et références, Paris, Editions du Temps, 191 p.
T0590	From households to urban structures: space representations as engine of dynamics in multi-agent simulations
T0472	Comprendre le passé : une condition essentille pour la reconstruction des villes de l’après-apartheid et la compensation des victimes
T0554	Le sacre du printemps
T0564	Géographies anglo-saxonnes, 2001, Textes rassemblés et présentés par J.-F. Staszak, B. Collignon, C. Chivallon, B. Debarbieux, I. Géneau de Lamarlière et C. Hancock, Paris, Mappemonde-Belin, 315 p.
T0773	Iratapuru et la noix du Brésil : une expérience de durabilité en Amazonie brésilienne
T0502	Staszak J.-F. (coord.), 2001, "Espaces domestiques", Annales de Géographie, n°620 Juillet-Août 2001
T0540	Sanders L. (dir), 2001, Modèles en analyse spatiale, Paris, Hermès lavoisier.
T0587	Données quantitatives ponctuelles et contraintes
T0548	Chaléard J.L., Dubresson A., 1999, Villes et campagnes dans les pays du Sud. Géographie des relations, Paris, Karthala, 258 p.
T0518	Recensement en continu… Découpages figés. Quelques précisions pour recentrer et élargir le débat.
T0616	Levy P., 2000, World Philosophie, Paris, Editions Odile Jacob, 220 p.
T0562	On some methodological and theoretical Aspects of regional Growth modelling in the Work of Jean Paelinck
T0578	Discontinuités dans la ville l'espace des collèges de l'agglomération parisienne, 1982-1992
T0351	Atlas of South India - 1991
T0456	Virmani A., 2001, L´Inde, une puissance en mutation", Problèmes politiques et sociaux , n°866, Paris, la documentation française.
T0482	Mattei, M.F., Pumain, D., (2007) Données Urbaines, n°5, Economica, Anthropos, coll. Villes, 381 p.
T0608	Burgel G., 2000, Du tiers-monde aux tiers-mondes, Paris, Dunod, 122 p.
T0491	Modélisation des déplacements domicile/travail et des déplacements associés et des déplacements associés
T0506	PAQUOT T., LUSSAULT M., BODY-GENDROT S. (dir.), 2000, La ville et l´urbain, l´état des savoirs, Paris , La Découverte, 442 p.
T0513	Les « territoires » de l’eau
T0538	Service de capitalisation et diffusion de connaissances
T0428	Nouvelles centralités en périphérie
T0774	Gaudin J-P. , 2007, La démocratie participative, Paris, Armand Colin, collection « 128 », 125 p.
T0545	José Omar Moncada Maya (dir), 2003, Geografía de la Ilustración (La géographie du siècle des Lumières). Instituto Unam Geografía.« Themas selectos de geografía de México », 226 p.
T0555	Martouzet D., 2001, Fort-de-France ville fragile ?, collection villes, Anthropos, Economica, Paris, 253 p.
T0588	Prelorenzo C. Rouillard D. (dir.)., 2001, Mobilité et esthétique. Deux dimensions des infrastructures territoriales, Paris, L´Harmattan, 142 p. ISBN 2-7475-1393-9
T0438	Detecting Clusters in Spatially Repetitive Point Event Data Sets
T0463	Représentation surfacique d'évènements ponctuels discrets. Comparaison méthodologique à partir de l'exemple des accidents de la route dans la C.U.D.L.
T0492	Pumain D., Mattei M.-F. (dir), 2003, Données urbaines 4, Collection Villes, Anthropos-Economica, avec le concours de l’INSEE, de l’ACI Ville du ministère de la recherche et le soutien du CNRS, 429 p.
T0557	Le Roux A., 2003, Didactique de la géographie, Presses universitaires de Caen, 268 p.
T0546	The interests at stake in the social appropriation of geographical information technologies for regional planning : Case studies from France and Quebec
T0775	Statistique, géographie et savoirs sur l’espace en Allemagne (1780-1820)
T0529	Provincial-level spatial statistical modelling of the change in per capita disposable Family Income in Spain, 1975-1983
T0643	Une piste pour la recherche de la &quot;valeur centrale optimale&quot;.Discussion autour de la robustesse et du comportement de la &quot;médienne&quot;, combinaison de normes Lp
T0776	Krichewsky L. et al. (dir.), 2007, Guide de l’étudiant ERASMUS européen en sciences sociales, Paris, Belin, 336 p.
T0607	Durability of settlement systems : a long term perspective
T0585	Concentration spatiale des accidents de la route : méthode d'identification des zones noires basée sur l'autocorrélation spatiale application et étude de sensibilité
T0593	Amilhat-Szary A-L, Fourny M.-C. (dir.), 2006, Après les frontières, avec la frontière, Nouvelles dynamiques transfrontalières en Europe, Editions de l’Aube, La Tour d’Aigues, 170 p.
T0570	Gomez-Géraud Marie-Christine, 2000, Ecrire le voyage au XVIe siècle en France, Paris, PUF, coll. Etudes littéraires Recto-verso.
T0505	Amirou R. (dir), 2001, Imaginaire, Tourisme et Exotisme, Les Cahiers de l´IRSA, n°5, Mai
T0528	Presentation : Spatial Analysis and GEOmatics
T0553	Urban rain water drainage networks
T0611	L'âge de raison
T0384	Echos sur la place de la géographie dans les sciences sociales indiennes
T0396	‘On the Front Page’ – and Behind the Front Page, Quality! And New Releases
T0566	A Game of Scales, or When Quantity Changes Quality
T0499	Amirou R., Bachimon P. (dir.), 2000, Le tourisme local - Une culture de l´exotisme, Paris, L´Harmattan.
T0606	Cartographie et intelligence artificielle
T0599	Intercommunalité et territoires. Construction et expérimentation d'un modèle d'analyse du système
T0544	Dupuy G., 2002, Internet, géographie d´un réseau. Ellipses, coll. Carrefours, 160 p.
T0628	Benko G., Lipiez A. (dir), 2000, La richesse des régions. La nouvelle géographie socio-économique, Paris, PUF.
T0568	Les tentations de la bibliométrie : mesure et démesure
T0559	Infrastructures publiques et croissance des régions françaises
T0580	Mesure instantanée de la longueur de rotations agricoles au Népal et en Inde par la quantification intrapixellaire des surfaces couvertes
T0535	Blais H., 2005, Voyages au Grand Océan. Géographies du Pacifique et colonisation, 1815-1845, Paris, Comité des travaux historiques et scientifiques, 352 p.
T0430	Regional and structural factors in Swedish regional growth during the 1990s
T0602	Maria Giuseppina Lucia, 1999 La Geografia Finanziaria, Mercati e Territorio, Bologna, Pàtron Editore, 229 p.
T0655	Managing megacities
T0603	Comparaison n'est pas raison…
T0539	Débats socratiques en géographie
T0647	Faut-il supprimer la géographie au collège et au lycée ?
T0596	Nicolai H. (dir), Pelissier P., Raison J.-P., 2000, Un géographe dans son siècle, actualité de Pierre Gourou, Paris, Karthala, 338 p.
T0467	Morphologie de réseaux et accessibilité
T0671	Cartography and Artificial Intelligence
T0622	Caillé A.(dir), 1999, Villes bonnes à vivre/Villes invivables : urbanisme, utilitarisme et démocratie, La Découverte/MAUSS, 397 p.
T0522	Berque A., 2000, Ecoumène- Introduction à l´étude des milieux humains, Belin, Paris, 272 p.
T0509	Les géographes ont-ils quelque chose de spécifique à dire sur l´exclusion ?
T0459	Robic M.-C. (coord.), 2006, Couvrir le monde. Un grand XXe siècle de géographie française, Paris, ADPF-Ministère des Affaires étrangères, 229 pages.
T0531	Lepetit B., Topalov C., 2001, La ville des sciences sociales, Belin, 409 p.
T0425	Souami T., Verdeil E., 2006, Concevoir et gérer les villes - Milieux d'urbanistes du sud de la Méditerranée, Economica, Anthropos, collection « Villes », 230 p.
T0619	Internet et la géographie
T0514	Dufaux F., Fourcaut A., Skoutelsky R., 2003, Faire l’histoire des grands ensembles. Bibliographie 1950-1980, Lyon, ENS Éditions.
T0523	Bopda A., 2003, Yaoundé et le défi camerounais de l’intégration. À quoi sert une capitale d’Afrique tropicale ? Paris, CNRS Editions, 422 p.
T0777	Evaluation économique des politiques de transport et indicateurs d’accessibilité spatiale : l'apport des SIG
T0648	Prévoir et gérer le risque
T0573	Klein Juan-Luis, Laurin Suzanne, 1999, L´éducation géographique. Formation du citoyen et conscience territoriale,Presses de l´Université du Québec, 258 p.
T0614	Le temps et l'espace. Des universaux dans la concurrence
T0670	Géographes attentifs au temps
T0592	Modelling within a self-organising or a microsimulation framework : opposite or complementary approaches?
T0683	La rénovation du Recensement de la Population
T0624	Combining L1 and L2 Norms for a more Robust Spatial Analysis :the &quot;Meadian Attitude&quot;
T0627	Hypertexte et géographie
T0520	The Semantics of the Web
T0597	Gourdon J.-L., 2001, La rue – Essai sur l´économie de la forme urbaine, La Tour d´Aigues, éditions de l´Aube, 285 p.
T0678	La rénovation du recensement
T0589	Rennes J.M. (coord.), 1999, La recherche sur la ville en Afrique du Sud, Paris, Anthropos, 252 p. ISBN 2-7178-3877-5
T0600	From the observations to the construction of a urban dynamics simulation model : an inductive approach
T0581	Mobility in Strasbourg form 1870 to 1940
T0595	Levy J., Lussault J. (dir.), 2000, Logiques de l´espace, esprit des lieux. Géographies à Cerisy. Paris, Belin, « Mappemonde », 351 p.
T0052	Sous la page, la qualité ! et les nouveautés…
T0621	Dodge M., Kitchin R., 2001, Mapping Cyberspace, London, Routledge, 260 p.
T0665	LMD, proposition de plateforme commune des Départements et UFR de Géographie des universités d’Ile-de-France
T0551	Accès libre et qualité scientifique : les ressources de Cybergeo
T0674	New Models explaining regional Evolution in Europe. Contributions to an international conference in honour of Professor J.H.P. Paelinck Tinbergen Institute, Rotterdam, June 16-17, 1995. Introduction
T0511	Modelling within a thermodynamic framework : a footnote to Sanders (1999)
T0144	La sémantique du web
T0625	Organisation et structuration de l'espace : &quot;les systèmes locaux d'emplois&quot;. L'exemple des Pyrénnées atlantiques
T0550	Agier M., 1999, L´invention de la ville. Banlieues, townshisp, invasions et favelas, Paris, Editions des Archives Contemporaines.
T0525	Reitel B., Zander P., Piermay J.L., Renard JP (coord.), 2002, Villes et frontières, Paris, Economica- Anthropos, collection Villes, 268 p.
